,日期,股票名称,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
15,2025-01-24,黄山谷捷,301581,56.0,55.46,56.15,54.45,28861,159600544.62,3.11,1.54,0.84,14.43
14,2025-01-23,黄山谷捷,301581,56.4,54.62,58.08,54.62,37143,210345476.0,6.2,-2.17,-1.21,18.57
13,2025-01-22,黄山谷捷,301581,57.05,55.83,57.6,55.61,31763,179381313.0,3.44,-3.59,-2.08,15.88
12,2025-01-21,黄山谷捷,301581,57.65,57.91,58.88,56.5,42690,245620400.0,4.08,-0.69,-0.4,21.34
11,2025-01-20,黄山谷捷,301581,55.6,58.31,59.2,55.6,56376,323667855.0,6.51,5.5,3.04,28.19
10,2025-01-17,黄山谷捷,301581,55.0,55.27,56.56,53.31,43317,237893453.0,5.89,0.09,0.05,21.66
9,2025-01-16,黄山谷捷,301581,56.2,55.22,57.37,55.02,48110,270029922.0,4.16,-2.27,-1.28,24.05
8,2025-01-15,黄山谷捷,301581,59.16,56.5,61.0,56.44,62563,364754404.0,7.94,-1.57,-0.9,31.28
7,2025-01-14,黄山谷捷,301581,54.1,57.4,58.35,54.1,72775,412455665.0,7.87,6.24,3.37,36.39
6,2025-01-13,黄山谷捷,301581,55.81,54.03,56.3,53.85,63454,349949013.0,4.23,-6.62,-3.83,31.73
5,2025-01-10,黄山谷捷,301581,57.06,57.86,61.73,55.12,90907,527757449.0,11.29,-1.18,-0.69,45.45
4,2025-01-09,黄山谷捷,301581,58.6,58.55,62.66,57.65,85098,511405905.0,8.4,-1.84,-1.1,42.55
3,2025-01-08,黄山谷捷,301581,59.03,59.65,61.5,57.58,80590,476962781.0,6.43,-2.23,-1.36,40.29
2,2025-01-07,黄山谷捷,301581,62.11,61.01,63.0,57.38,102794,615210344.0,8.91,-3.31,-2.09,51.4
1,2025-01-06,黄山谷捷,301581,66.0,63.1,73.99,62.21,111453,746943567.0,16.83,-9.87,-6.91,55.73
0,2025-01-03,黄山谷捷,301581,80.0,70.01,99.99,69.1,157534,1301800741.0,112.33,154.58,42.51,78.77
