,日期,股票名称,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
19,2025-01-27,国货航,001391,7.24,7.06,7.3,7.06,870829,622982534.74,3.31,-2.49,-0.18,10.38
18,2025-01-24,国货航,001391,7.2,7.24,7.26,7.16,859348,620233685.91,1.39,0.28,0.02,10.24
17,2025-01-23,国货航,001391,7.33,7.22,7.45,7.22,1161204,851009750.35,3.18,-0.28,-0.02,13.84
16,2025-01-22,国货航,001391,7.35,7.24,7.45,7.2,1282014,936646831.86,3.33,-3.6,-0.27,15.28
15,2025-01-21,国货航,001391,7.2,7.51,7.73,7.11,2277685,1685307053.51,8.58,3.87,0.28,27.15
14,2025-01-20,国货航,001391,7.16,7.23,7.38,7.13,1149263,829805448.43,3.51,1.4,0.1,13.7
13,2025-01-17,国货航,001391,7.29,7.13,7.29,7.1,1159583,830686571.58,2.6,-2.33,-0.17,13.82
12,2025-01-16,国货航,001391,7.39,7.3,7.51,7.2,1511372,1109656448.75,4.21,-0.95,-0.07,18.02
11,2025-01-15,国货航,001391,7.69,7.37,7.7,7.32,2148052,1604049257.64,4.9,-5.03,-0.39,25.6
10,2025-01-14,国货航,001391,7.38,7.76,7.79,7.35,2350670,1788817308.31,5.97,5.29,0.39,28.02
9,2025-01-13,国货航,001391,7.59,7.37,7.78,7.33,2179109,1635152816.86,5.67,-7.06,-0.56,25.97
8,2025-01-10,国货航,001391,8.65,7.93,8.88,7.89,3897418,3245539130.91,11.51,-7.79,-0.67,46.46
7,2025-01-09,国货航,001391,7.83,8.6,8.6,7.65,3991984,3257289563.36,12.15,9.97,0.78,47.58
6,2025-01-08,国货航,001391,7.05,7.82,7.82,7.0,1964573,1504176888.47,11.53,9.99,0.71,23.42
5,2025-01-07,国货航,001391,7.37,7.11,7.5,6.81,2637808,1869556439.15,9.27,-4.44,-0.33,31.44
4,2025-01-06,国货航,001391,7.28,7.44,7.55,6.88,2425434,1754558050.13,8.89,-1.33,-0.1,28.91
3,2025-01-03,国货航,001391,8.42,7.54,8.78,7.5,3626442,2940787147.63,14.73,-13.23,-1.15,43.23
2,2025-01-02,国货航,001391,8.2,8.69,9.59,8.12,4053781,3617893097.26,15.96,-5.65,-0.52,48.32
1,2024-12-31,国货航,001391,8.13,9.21,9.97,7.22,5206308,4252485152.44,29.57,-0.97,-0.09,62.06
0,2024-12-30,国货航,001391,10.0,9.3,12.5,9.11,6131617,6210293647.37,147.39,304.35,7.0,73.09
